lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
na	III_22_0005	Ettlingen	129117, 129117	8.40245	48.94247	Muck (e)	muck	muk	Mücke	1	DWA	na
na	III_22_0006	Ettlingen	129117, 129117	8.40245	48.94247	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0007	Grünwettersbach	133069	8.46671	48.95784	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0008	Palmbach	131675	8.48266	48.94683	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0009	Reichenbach	127631	8.47546	48.92348	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0010	Söllingen	131761	8.5425	48.98622	Muck (die)	muck	muk	Mücke	1	DWA	na
na	III_22_0011	Söllingen	131761	8.5425	48.98622	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0012	Söllingen	131761	8.5425	48.98622	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0013	Söllingen	131761	8.5425	48.98622	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0014	Langensteinbach	544504	8.50638	48.915	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0015	Mutschelbach	129882	8.53428	48.94409	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_22_0016	Singen	133322	8.56804	48.95764	Mugge̊ (w)	mugge̊	muke	Mücke	1	DWA	na
na	III_22_0017	Wilferdingen	127330	8.57281	48.9487	Mucke	mucke	muke	Mücke	1	DWA	na
na	III_22_0018	Königsbach	131831, 130379	8.61207	48.96515	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0019	Königsbach	131831, 130379	8.61207	48.96515	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_22_0020	Königsbach	131831, 130379	8.61207	48.96515	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0021	Königsbach	131831, 130379	8.61207	48.96515	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0022	Bilfingen	128140	8.61996	48.95027	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0023	Ersingen	129584	8.63492	48.93324	Muk	muk	muk	Mücke	1	DWA	na
na	III_22_0024	Stein	131831, 130379	8.61207	48.96515	Muck	muck	muk	Mücke	1	DWA	na
na	III_22_0025	Eisingen	128481	8.66865	48.94773	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0026	Ispringen	131978	8.66764	48.91655	Mücke	mücke	müke	Mücke	1	DWA	na
na	III_22_0027	Ispringen	131978	8.66764	48.91655	Muggen	muggen	muken	Mücke	1	DWA	na
na	III_22_0028	Nussbaum	131125	8.69353	48.98977	Mucke	mucke	muke	Mücke	1	DWA	na
na	III_22_0029	Göbrichen	132956	8.70848	48.95808	Muke	muke	muke	Mücke	1	DWA	na
na	III_22_0031	Bauschlott	133206	8.72785	48.97051	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0032	Bauschlott	133206	8.72785	48.97051	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_22_0034	Dürrn	133306	8.75615	48.95653	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_22_0035	Kieselbronn	132736	8.75287	48.93453	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_22_0145	Stupferich	128645	8.51098	48.95396	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0002	Oberweier	133524	8.37866	48.91717	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_23_0003	Etzenrot	133030	8.46465	48.90968	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0004	Etzenrot	133030	8.46465	48.90968	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0006	Völkersbach	129697	8.39644	48.8701	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0007	Schluttenbach	133659	8.40022	48.89885	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0008	Langenalb	132540	8.50104	48.84402	Muger	muger	muker	Mücke	1	DWA	na
na	III_23_0009	Langenalb	132540	8.50104	48.84402	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0010	Langenalb	132540	8.50104	48.84402	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0011	Spielberg	134070	8.47045	48.89758	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0012	Burbach	131236	8.43853	48.87037	Mucken	mucken	muken	Mücke	1	DWA	na
na	III_23_0013	Schielberg	132889	8.44945	48.84311	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0014	Auerbach	131705	8.53163	48.91379	na	na	muk	Mücke	1	DWA	na
na	III_23_0015	Dietlingen	133604	8.60093	48.89654	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0016	Weiler	129768	8.54326	48.8837	Mucke	mucke	muke	Mücke	1	DWA	na
na	III_23_0021	Ellmendingen	130404	8.5761	48.90131	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_23_0028	Büchenbronn	132379	8.66335	48.85558	Muck (die)	muck	muk	Mücke	1	DWA	na
na	III_23_0029	Pforzheim-Brötzingen	544496	8.66799	48.889	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0030	Pforzheim-Brötzingen	544496	8.66799	48.889	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_23_0031	Pforzheim-Brötzingen	544496	8.66799	48.889	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0032	Pforzheim-Brötzingen	544496	8.66799	48.889	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0035	Öschelbronn	132528	8.81415	48.90599	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_23_0036	Pforzheim	131632, 131632, 131632, 131632	8.70025	48.89013	Muck (die)	muck	muk	Mücke	1	DWA	na
na	III_23_0037	Pforzheim	131632, 131632, 131632, 131633	8.70025	48.89013	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_23_0038	Pforzheim	131632, 131632, 131632, 131634	8.70025	48.89013	Mugg, Brummer (etwas Größere)	brummer	brumer	Brummer	2	DWA	na
na	III_23_0038	Pforzheim	131632, 131632, 131632, 131634	8.70025	48.89013	Mugg, Brummer (etwas Größere)	mugg	muk	Mücke	1	DWA	na
na	III_23_0039	Pforzheim	131632, 131632, 131632, 131635	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0040	Pforzheim	131632, 131632, 131632, 131636	8.70025	48.89013	Mug	mug	muk	Mücke	1	DWA	na
na	III_23_0041	Pforzheim	131632, 131632, 131632, 131637	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0042	Pforzheim	131632, 131632, 131632, 131638	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0043	Pforzheim	131632, 131632, 131632, 131639	8.70025	48.89013	Muck, Mucke	muck	muk	Mücke	1	DWA	na
na	III_23_0043	Pforzheim	131632, 131632, 131632, 131639	8.70025	48.89013	Muck, Mucke	mucke	muke	Mücke	2	DWA	na
na	III_23_0044	Pforzheim	131632, 131632, 131632, 131640	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0045	Pforzheim	131632, 131632, 131632, 131641	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0046	Pforzheim	131632, 131632, 131632, 131642	8.70025	48.89013	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_23_0047	Pforzheim	131632, 131632, 131632, 131643	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0048	Pforzheim	131632, 131632, 131632, 131644	8.70025	48.89013	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0049	Pforzheim	131632, 131632, 131632, 131645	8.70025	48.89013	Muckk (w) (von Mücke)	muckk	muk	Mücke	1	DWA	na
na	III_23_0050	Pforzheim	131632, 131632, 131632, 131646	8.70025	48.89013	Mugg (f)	mugg	muk	Mücke	1	DWA	na
na	III_23_0051	Pforzheim	131632, 131632, 131632, 131647	8.70025	48.89013	Mug	mug	muk	Mücke	1	DWA	na
na	III_23_0052	Pforzheim	131632, 131632, 131632, 131648	8.70025	48.89013	Mugg (f)	mugg	muk	Mücke	1	DWA	na
na	III_23_0053	Pforzheim	131632, 131632, 131632, 131649	8.70025	48.89013	Muck	muck	muk	Mücke	1	DWA	na
na	III_23_0054	Pforzheim	131632, 131632, 131632, 131650	8.70025	48.89013	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_23_0057	Huchenfeld	132798	8.69574	48.85613	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_23_0058	Würm	128782	8.73641	48.86041	Muck (a)	muck	muk	Mücke	1	DWA	na
na	III_24_0001	Michelbach	130232	8.35062	48.8186	Muk (w)	muk	muk	Mücke	1	DWA	na
na	III_24_0002	Sulzbach	127427, 127427	8.35791	48.80596	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_24_0023	Schellbronn	130597	8.74222	48.81738	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_24_0024	Hamberg	129954	8.76924	48.81833	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_24_0025	Steinegg	130494	8.79091	48.81349	Muge	muge	muke	Mücke	1	DWA	na
na	III_24_0026	Tiefenbronn	132338	8.80329	48.82521	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_24_0034	Neuhausen	132686	8.77888	48.79256	Muke (w)	muke	muke	Mücke	1	DWA	na
na	III_24_0035	Lehningen	129060	8.81639	48.79486	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_24_0036	Mühlhausen	130736	8.82201	48.80607	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	III_24_0080	Stetten/Remstal	134061	9.34045	48.79285	Mucka (w)	mucka	muke	Mücke	1	DWA	na
na	III_24_0105	Wäschenbeuren	128345	9.68695	48.75984	Muckê	muckê	muke	Mücke	1	DWA	na
na	III_25_0002	Langenbrand	131442	8.36334	48.70441	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	III_25_0003	Forbach	133978	8.3589	48.67857	Muk	muk	muk	Mücke	1	DWA	na
na	III_25_0004	Forbach	133978	8.3589	48.67857	Mück	mück	mük	Mücke	1	DWA	na
na	III_25_0005	Reichental	131920	8.39101	48.72956	Muggä	muggä	muke	Mücke	1	DWA	na
na	III_25_0006	Obertsrot	133578	8.34633	48.74303	Muck	muck	muk	Mücke	1	DWA	na
na	III_25_0007	Hilpertsau	133578	8.34633	48.74303	Muck	muck	muk	Mücke	1	DWA	na
na	III_25_0008	Bermersbach	130071	8.34126	48.69401	na	na	na	na	1	DWA	na
na	III_25_0009	Bermersbach	130071	8.34126	48.69401	na	na	na	na	1	DWA	na
na	III_25_0044	Sindelfingen	133574	9.00194	48.70797	Mucke (w), Mucka (w)	mucka	muke	Mücke	2	DWA	na
na	III_25_0044	Sindelfingen	133574	9.00194	48.70797	Mucke (w), Mucka (w)	mucke	muke	Mücke	1	DWA	na
na	III_25_0047	Döffingen	544475	8.91383	48.7106	Muche (w)	mucke	muke	Mücke	1	DWA	na
na	III_26_0001	Raumänzach	128211	8.34869	48.63918	Mugge	mugge	muke	Mücke	1	DWA	na
na	III_26_0039	Wildberg	130330	8.73924	48.62251	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_26_0084	Bissingen-Teck	132519	9.49128	48.60024	Muck	muck	muk	Mücke	1	DWA	na
na	III_26_0090	Nürtingen	133211	9.34192	48.62663	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_29_0001	Kaltbrunn	131979	8.35246	48.34621	Fli͜eg (w)	fli͜eg	flieg	Fliege	1	DWA	na
na	III_30_0007	Schenkenzell	129571	8.37253	48.31105	Fliäge, Muck	fliäge	fliäge	Fliege	1	DWA	na
na	III_30_0007	Schenkenzell	129571	8.37253	48.31105	Fliäge, Muck	muck	muk	Mücke	2	DWA	na
na	III_30_0008	Schiltach 	131969	8.34259	48.29033	Muck	muck	muk	Mücke	1	DWA	na
na	III_31_0005	Tennenbronn	131093	8.46043	48.17227	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_31_0006	Tennenbronn	131093	8.46043	48.17227	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_31_0007	Tennenbronn	131093	8.46043	48.17227	Flieege	flieege	fliäge	Fliege	1	DWA	na
na	III_32_0001	Buchenberg	132924	8.37655	48.16035	Flieg' (s)	flieg	flieg	Fliege	1	DWA	na
na	III_32_0002	Peterzell	129089	8.37425	48.13255	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_32_0006	Neuhausen	132589	8.45905	48.13221	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_32_0007	Kappel	131096	8.50341	48.11215	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_32_0008	Obereschach	129244	8.46928	48.10596	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_32_0009	Mönchweiler	130738	8.42939	48.09993	Fliäg (w)	fliäg	flieg	Fliege	1	DWA	na
na	III_32_0014	Niedereschach	128821	8.52734	48.13129	na	na	na	na	1	DWA	na
na	III_32_0016	Dauchingen	128405	8.55237	48.09031	Stubefliege	stubefliege	stubefliege	Stubenfliege	1	DWA	na
na	III_32_0032	Hartheim	128729	8.93612	48.15571	Fliege (d' Mucke geige! (die ganz kleinen, die ins Aug geraten))	fliege	fliege	Fliege	1	DWA	na
na	III_32_0032	Hartheim	128729	8.93612	48.15571	Fliege (d' Mucke geige! (die ganz kleinen, die ins Aug geraten))	mucke	muke	Mücke	2	DWA	na
na	III_32_0038	Heinstetten	127426	8.96312	48.13491	Fluig	fluig	fluig	Fliege	1	DWA	na
na	III_32_0041	Schwenningen	133595	8.99619	48.10638	Fluigen	fluigen	fluigen	Fliege	1	DWA	na
na	III_32_0042	Glashütte	127684	9.03485	48.1237	Fluiga (w)	fluiga	fluige	Fliege	1	DWA	na
na	III_32_0043	Stetten	133857	9.07816	48.12086	Fluig(e)	fluig	fluig	Fliege	1	DWA	na
na	III_32_0043	Stetten	133857	9.07816	48.12086	Fluig(e)	fluige	fluige	Fliege	2	DWA	na
na	III_32_0118	Weilersbach	128546	8.50084	48.09608	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_33_0001	Unterkirnach	132555	8.36628	48.07845	na	na	na	na	1	DWA	na
na	III_33_0002	Herzogenweiler	544513	8.37157	48.0254	Flie̠ge	flie̠ge	fliäge	Fliege	1	DWA	na
na	III_33_0003	Pfaffenweiler	132865	8.41798	48.03273	Flieege	flieege	fliäge	Fliege	1	DWA	na
na	III_33_0004	Pfaffenweiler	132865	8.41798	48.03273	Fliege (Flieege)	fliege	fliege	Fliege	1	DWA	na
na	III_33_0005	Pfaffenweiler	132865	8.41798	48.03273	Flieege	flieege	fliäge	Fliege	1	DWA	na
na	III_33_0006	Rietheim	132573	8.45381	48.02981	Fliega	fliega	fliege	Fliege	1	DWA	na
na	III_33_0007	Marbach	133362	8.47117	48.03143	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_33_0008	Klengen	131162	8.46686	48.00388	na	na	na	na	1	DWA	na
na	III_33_0009	Kirchdorf	131468	8.4704	48.01378	na	na	na	na	1	DWA	na
na	III_33_0010	Überauchen	128875	8.45524	48.01134	na	na	na	na	1	DWA	na
na	III_33_0016	Bad Dürrheim	132293	8.53214	48.01807	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_33_0017	Bad Dürrheim	132293	8.53214	48.01807	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_33_0018	Bad Dürrheim	132293	8.53214	48.01807	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_33_0040	Buchheim	132144	8.98672	48.011	Fleige	fleige	fleige	Fliege	1	DWA	na
na	III_33_0041	Nendingen	132343	8.86067	48.00602	Flei	flei	flei	Fliege	1	DWA	ok
na	III_33_0042	Kreenheinstetten	133729	9.05221	48.0555	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_33_0045	Langenhart	132137	9.10404	48.04793	Fleige (die)	fleige	fleige	Fliege	1	DWA	na
na	III_33_0046	Engelswies	133518	9.12846	48.04259	Fluigae (w)	fluigae	fluige	Fliege	1	DWA	na
na	III_33_0047	Leibertingen	133451	9.01551	48.04265	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_33_0049	Rohrdorf	132477	9.10207	48.01811	Fleiga	fleiga	fleige	Fliege	1	DWA	na
na	III_33_0051	Menningen	127510	9.15825	48.01089	Pfuige (w)	pfuige	pfuige	Fliege	1	DWA	na
na	III_33_0055	Göggingen	132592	9.20194	48.00389	Pfluig (w)	pfluig	pfluig	Fliege	1	DWA	ok
na	III_33_0069	Villingen	127871	8.45901	48.0567	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_33_0070	Villingen	127871	8.45901	48.0567	Mucke	mucke	muke	Mücke	1	DWA	na
na	III_33_0071	Villingen	127871	8.45901	48.0567	na	na	na	na	1	DWA	na
na	III_33_0072	Villingen	127871	8.45901	48.0567	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_33_0073	Unterkirnach	132555	8.93786	48.0371	Fli|eg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_34_0001	Tannheim	132884	8.41033	47.99946	Fliage	fliage	fliäge	Fliege	1	DWA	na
na	III_34_0002	Wolterdingen	129572	8.42701	47.96861	Fliège (die)	fliège	fliäge	Fliege	1	DWA	na
na	III_34_0003	Bräunlingen	127324	8.44765	47.9301	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_34_0004	Bräunlingen	127324	8.44765	47.9301	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_34_0005	Aufen	546034	8.47258	47.964	Fligä (die)	fligä	flige	Fliege	1	DWA	na
na	III_34_0006	Hubertshofen	133559	8.38827	47.96002	Fliäg (w)	fliäg	flieg	Fliege	1	DWA	na
na	III_34_0007	Donaueschingen	130499	8.50052	47.95113	Flig (e, w)	flig	flig	Fliege	1	DWA	na
na	III_34_0008	Donaueschingen	130499	8.50052	47.95113	na	na	na	na	1	DWA	na
na	III_34_0009	Donaueschingen	130499	8.50052	47.95113	Flieg, Muck	flieg	flieg	Fliege	1	DWA	na
na	III_34_0009	Donaueschingen	130499	8.50052	47.95113	Flieg, Muck	muck	muk	Mücke	2	DWA	na
na	III_34_0010	Donaueschingen	130499	8.50052	47.95113	Flig (w)	flig	flig	Fliege	1	DWA	na
na	III_34_0011	Donaueschingen	130499	8.50052	47.95113	Muck	muck	muk	Mücke	1	DWA	na
na	III_34_0012	Donaueschingen	130499	8.50052	47.95113	Flieg (e)	flieg	flieg	Fliege	1	DWA	na
na	III_34_0013	Donaueschingen	130499	8.50052	47.95113	Flig (e, w)	flig	flig	Fliege	1	DWA	na
na	III_34_0014	Grüningen	130010	8.47107	47.98253	Fliegä	fliegä	fliege	Fliege	1	DWA	na
na	III_34_0015	Hüfingen	128299	8.48886	47.92431	Flieg (eh)	flieg	flieg	Fliege	1	DWA	na
na	III_34_0016	Hüfingen	128299	8.48886	47.92431	Flieg (eh)	flieg	flieg	Fliege	1	DWA	na
na	III_34_0017	Unterbränd	128606	8.35693	47.93373	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_34_0018	Pfohren	128015	8.55997	47.9474	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_34_0019	Donaueschingen-Allmendshofen	546038	8.50063	47.9405	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_34_0023	Aasen	129071	8.5512	47.98	Fliäg (w)	fliäg	flieg	Fliege	1	DWA	na
na	III_34_0024	Öfingen	133784	8.63525	47.99144	Flieg ((Einz.)), Fliege ((Mehrz.))	flieg	flieg	Fliege	1	DWA	na
na	III_34_0025	Oberbaldingen	128963	8.60629	47.97542	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_34_0026	Unterbaldingen	129756	8.61256	47.96992	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_34_0027	Ippingen	131239	8.67098	47.98355	na	na	muke	Mücke	1	DWA	na
na	III_34_0028	Geisingen	133144, 133144	8.65129	47.93283	na	na	muke	Mücke	1	DWA	na
na	III_34_0029	Möhringen	130434	8.75916	47.96779	Flüg	flüg	flüg	Fliege	1	DWA	na
na	III_34_0030	Möhringen	130434	8.75916	47.96779	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_34_0031	Möhringen	130434	8.75916	47.96779	Fliig	fliig	flig	Fliege	1	DWA	na
na	III_34_0032	Esslingen	129686	8.71709	47.99269	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_34_0038	Zimmern	128500	8.71521	47.94848	Fli(i)ga (w)	fliga	flige	Fliege	1	DWA	ok
na	III_34_0038	Zimmern	128500	8.71521	47.94848	Fli(i)ga (w)	fliiga	fliege	Fliege	2	DWA	ok
na	III_34_0039	Immendingen	129338	8.73032	47.95055	muck (e)	muck	muk	Mücke	1	DWA	na
na	III_34_0040	Immendingen	129338	8.73032	47.95055	muck (e)	muck	muk	Mücke	1	DWA	na
na	III_34_0041	Immendingen	129338	8.73032	47.95055	muck (e)	muck	muk	Mücke	1	DWA	na
na	III_34_0042	Hattingen	129473	8.78447	47.92082	Fliige (w)	fliige	flige	Fliege	1	DWA	na
na	III_34_0045	Unterschwandorf	134101	8.99628	47.95028	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_34_0046	Worndorf	127742	8.9985	47.98553	Fleige (w)	fleige	fleige	Fliege	1	DWA	na
na	III_34_0047	Liptingen	132941	8.90748	47.93756	Fleïgä (w)	fleïgä	fleige	Fliege	1	DWA	na
na	III_34_0048	Gallmannsweil	132369	8.99683	47.92357	Fleige	fleige	fleige	Fliege	1	DWA	na
na	III_34_0049	Wasser	546040	9.10143	47.9671	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_34_0050	Mainwangen	132875	9.0105	47.92565	Fleige	fleige	fleige	Fliege	1	DWA	na
na	III_34_0051	Boll	131391	9.0299	47.9487	Fleiga	fleiga	fleige	Fliege	1	DWA	na
na	III_34_0052	Krumbach	128905	9.04788	47.96159	Fleige	fleige	fleige	Fliege	1	DWA	na
na	III_34_0053	Bietingen	127824	9.03261	47.97091	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_34_0054	Altheim	129911	9.03387	47.99511	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_34_0055	Heudorf	129157	9.07121	47.99412	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_34_0057	Messkirch	133117	9.11537	47.99484	Fleig (w)	fleig	fleig	Fliege	1	DWA	na
na	III_34_0058	Messkirch	133117	9.11537	47.99484	Fluig	fluig	fluig	Fliege	1	DWA	na
na	III_34_0059	Sauldorf	129522	9.10721	47.94343	Fleig (w)	fleig	fleig	Fliege	1	DWA	na
na	III_34_0060	Rast	131516	9.12126	47.93997	Fleig	fleig	fleig	Fliege	1	DWA	na
na	III_34_0063	Pfullendorf	131266, 131266	9.25466	47.92614	Fluig (w)	fluig	fluig	Fliege	1	DWA	na
na	III_34_0064	Pfullendorf	131266, 131267	9.25466	47.92614	na	na	na	na	1	DWA	na
na	III_34_0065	Pfullendorf	131266, 131268	9.25466	47.92614	Fluig	fluig	fluig	Fliege	1	DWA	na
na	III_34_0119	Emmingen	129247	8.85302	47.92883	Fleig (w)	fleig	fleig	Fliege	1	DWA	na
na	III_34_0120	Hüfingen	128299	8.48886	47.92431	Flieg (eh)	flieg	flieg	Fliege	1	DWA	na
na	III_35_0001	Mundelfingen	130967	8.46432	47.8676	Flüg	flüg	flüg	Fliege	1	DWA	na
na	III_35_0002	Reiselfingen	129973	8.35108	47.85467	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0003	Seppenhofen	546032	8.34864	47.8748	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0004	Dittishausen	133606	8.36266	47.90077	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_35_0005	Unadingen	129215	8.40711	47.88128	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0006	Döggingen	129132	8.43444	47.8919	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_35_0007	Hausen	128767	8.49054	47.89134	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0008	Achdorf	131551	8.48733	47.84	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0009	Bachheim	130383	8.4031	47.85931	Fliig (e)	fliig	flig	Fliege	1	DWA	na
na	III_35_0010	Ewattingen	131609	8.44464	47.83863	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0012	Behla	129227	8.51475	47.89489	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0013	Sumpfohren	131588	8.53796	47.90851	Fliag (w)	fliag	flieg	Fliege	1	DWA	na
na	III_35_0014	Sumpfohren	131588	8.53796	47.90851	Fliag (w)	fliag	flieg	Fliege	1	DWA	na
na	III_35_0015	Sumpfohren	131588	8.53796	47.90851	Fliag (w)	fliag	flieg	Fliege	1	DWA	na
na	III_35_0016	Fürstenberg	131066	8.55367	47.89124	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_35_0017	Riedböhringen	134038	8.53811	47.87011	Fliëg (w)	fliëg	flieg	Fliege	1	DWA	na
na	III_35_0019	Blumberg	127655	8.53265	47.83981	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0020	Blumberg	127655	8.53265	47.83981	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0021	Riedöschingen	133963	8.6077	47.84306	Fliega (w)	fliega	fliege	Fliege	1	DWA	na
na	III_35_0023	Gutmadingen	132576	8.61605	47.91149	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_35_0025	Leipferdingen	132691	8.66787	47.86461	na	na	muke	Mücke	1	DWA	na
na	III_35_0026	Stetten	129266	8.71683	47.87248	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_35_0028	Zimmerholz	133901	8.74175	47.86811	Fliig (w)	fliig	flig	Fliege	1	DWA	na
na	III_35_0029	Anselfingen	132349	8.76516	47.84558	Fliêge (w)	fliêge	fliäge	Fliege	1	DWA	na
na	III_35_0030	Neuhausen	128324	8.77423	47.8379	Flig[?]	flig	flig	Fliege	1	DWA	na
na	III_35_0031	Neuhausen	128324	8.77423	47.8379	Fliəg	fliəg	flieg	Fliege	1	DWA	Fliəg
na	III_35_0032	Engen	130637	8.76853	47.85186	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0033	Engen	130637	8.76853	47.85186	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0034	Engen	130637	8.76853	47.85186	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	III_35_0035	Bittelbrunn	127672	8.81087	47.86719	Flieg, (Plural:) Fliege	flieg	flieg	Fliege	1	DWA	na
na	III_35_0036	Biesendorf	132259	8.81255	47.91175	Fliega (w)	fliega	fliege	Fliege	1	DWA	na
na	III_35_0038	Orsingen	133625	8.92977	47.83688	Flieg (w)	flieg	flieg	Fliege	1	DWA	na
na	III_35_0039	Hindelwangen	132873	9.00909	47.86237	Fliege	fliege	fliege	Fliege	1	DWA	na
na	III_35_0040	Zizenhausen	133236	9.0005	47.87365	Fleige	fleige	fleige	Fliege	1	DWA	na
na	III_35_0041	Rorgenwies	127390	8.92043	47.90334	Muck (w)	muck	muk	Mücke	1	DWA	na
na	III_35_0042	Aach	127452	8.8497	47.84307	Mucke	mucke	muke	Mücke	1	DWA	na
na	III_35_0043	Eigeltingen	130872	8.8974	47.85806	Flieg	flieg	flieg	Fliege	1	DWA	na
na	III_35_0044	Honstetten	129773	8.88331	47.8933	Flieg (e)	flieg	flieg	Fliege	1	DWA	na
